city_id,city_name,climate_group,model_name,repeat_id,split_seed,tuning_preset,sample_rows_per_city_cap,effective_city_row_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,best_inner_cv_average_precision,effective_inner_cv_splits
15,Tampa,hot_humid,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.2855835553816582,0.32,0.2807463156872027,3.0
16,Miami,hot_humid,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
16,Miami,hot_humid,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
16,Miami,hot_humid,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
16,Miami,hot_humid,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.16165080810872023,0.205,0.1622879653547633,3.0
16,Miami,hot_humid,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.17126861726722306,0.21,0.16147680672412415,3.0
16,Miami,hot_humid,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.1740004499732613,0.2025,0.1615604284021365,3.0
16,Miami,hot_humid,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.21083891476300498,0.245,0.20395887093138843,3.0
16,Miami,hot_humid,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.2247209011363646,0.2725,0.2065773521418592,3.0
16,Miami,hot_humid,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.18752973493282413,0.23,0.2155399222628792,3.0
17,Jacksonville,hot_humid,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
17,Jacksonville,hot_humid,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
17,Jacksonville,hot_humid,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
17,Jacksonville,hot_humid,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.29889692618452185,0.335,0.29626823363596444,3.0
17,Jacksonville,hot_humid,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.28174901002309305,0.285,0.3005751159575713,3.0
17,Jacksonville,hot_humid,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.30562339454802157,0.325,0.2948115826910516,3.0
17,Jacksonville,hot_humid,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.3155876009442233,0.33,0.3201841219652258,3.0
17,Jacksonville,hot_humid,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.30827805742827147,0.3075,0.31980280410283085,3.0
17,Jacksonville,hot_humid,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.31010173973986954,0.31,0.32186661285806295,3.0
18,Atlanta,hot_humid,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
18,Atlanta,hot_humid,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
18,Atlanta,hot_humid,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
18,Atlanta,hot_humid,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.325627904614476,0.3525,0.3210960684779563,3.0
18,Atlanta,hot_humid,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.309157224559263,0.3725,0.32458043098738504,3.0
18,Atlanta,hot_humid,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.33203164931452206,0.3775,0.31729662305053635,3.0
18,Atlanta,hot_humid,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.34481915349564324,0.42,0.3396141825177501,3.0
18,Atlanta,hot_humid,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.35179845920730407,0.4225,0.3422274845271284,3.0
18,Atlanta,hot_humid,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.34105229875541715,0.3825,0.34284611856795505,3.0
19,Charlotte,hot_humid,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
19,Charlotte,hot_humid,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
19,Charlotte,hot_humid,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
19,Charlotte,hot_humid,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.15799184974644842,0.1525,0.1497891637981221,3.0
19,Charlotte,hot_humid,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.1594506725642471,0.1825,0.14896327318718863,3.0
19,Charlotte,hot_humid,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.1450197003499405,0.145,0.15233900111860765,3.0
19,Charlotte,hot_humid,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.21385433802994847,0.2425,0.1894542486084613,3.0
19,Charlotte,hot_humid,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.1775894421243898,0.215,0.19609481679063134,3.0
19,Charlotte,hot_humid,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.20371152934909673,0.245,0.18846137554082942,3.0
20,Nashville,hot_humid,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
20,Nashville,hot_humid,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
20,Nashville,hot_humid,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
20,Nashville,hot_humid,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.5572051720404448,0.58,0.5009769781265737,3.0
20,Nashville,hot_humid,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.49385453184768446,0.52,0.5214566193284973,3.0
20,Nashville,hot_humid,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.5205409630196635,0.5525,0.5092565140019424,3.0
20,Nashville,hot_humid,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.5943699066877799,0.5875,0.5528266625037063,3.0
20,Nashville,hot_humid,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.5263883845058126,0.5275,0.5741548745732421,3.0
20,Nashville,hot_humid,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.5930027927074007,0.57,0.5505686065667231,3.0
21,Seattle,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
21,Seattle,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
21,Seattle,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
21,Seattle,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.32997125800840915,0.3825,0.27173805413630153,3.0
21,Seattle,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.28665414116262844,0.365,0.27994170572334276,3.0
21,Seattle,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.25135420163233874,0.31,0.29044670100903386,3.0
21,Seattle,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.42516352673674934,0.42,0.33710048352292016,3.0
21,Seattle,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.36068055513820796,0.38,0.3555165010957438,3.0
21,Seattle,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.31251403833731994,0.3425,0.37240665631681363,3.0
22,Portland,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
22,Portland,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
22,Portland,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
22,Portland,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.29048991393582235,0.355,0.3199363746271416,3.0
22,Portland,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.31077405776720135,0.3925,0.3107247494576533,3.0
22,Portland,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.2939562408321456,0.3425,0.3169156129218457,3.0
22,Portland,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.38914425558568944,0.395,0.4250222218228728,3.0
22,Portland,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.4399096539088255,0.42,0.40814121131862907,3.0
22,Portland,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.3797822366770018,0.3925,0.42650473504591685,3.0
23,San Francisco,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
23,San Francisco,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
23,San Francisco,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
23,San Francisco,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.2869598101260624,0.2675,0.25223836946188977,3.0
23,San Francisco,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.25602441675616144,0.2475,0.2617914446623502,3.0
23,San Francisco,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.2444638997106202,0.26,0.2625184969414991,3.0
23,San Francisco,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.426572143112771,0.4075,0.3900437968022245,3.0
23,San Francisco,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.41461576801162836,0.4,0.3923932618491121,3.0
23,San Francisco,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.3990665681210344,0.385,0.3908814433101154,3.0
24,San Jose,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
24,San Jose,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
24,San Jose,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
24,San Jose,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.2625852301605406,0.28,0.244284921847562,3.0
24,San Jose,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.2222971387397693,0.2225,0.2551868352686568,3.0
24,San Jose,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.25037815338704444,0.275,0.25094079461014035,3.0
24,San Jose,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.6097643379045069,0.575,0.5609283584129025,3.0
24,San Jose,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.5800984122301572,0.54,0.5773076304122754,3.0
24,San Jose,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.5885256391326457,0.545,0.5681034432205648,3.0
25,Los Angeles,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
25,Los Angeles,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
25,Los Angeles,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
25,Los Angeles,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.35554105334597724,0.42,0.34760057754080914,3.0
25,Los Angeles,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.33532307942128936,0.3975,0.35139492645225373,3.0
25,Los Angeles,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.3649663229685914,0.41,0.34703217527911406,3.0
25,Los Angeles,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.6460672093651237,0.6075,0.5825948249461109,3.0
25,Los Angeles,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.5733560751203124,0.5375,0.6040211666636536,3.0
25,Los Angeles,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.5943525801713796,0.5775,0.5989161360974632,3.0
26,San Diego,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
26,San Diego,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
26,San Diego,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
26,San Diego,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.29479834945303174,0.365,0.3141482200384485,3.0
26,San Diego,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.3202355539410945,0.38,0.30588415236443317,3.0
26,San Diego,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.29740728434180796,0.3525,0.3119661452156978,3.0
26,San Diego,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.4790104912709822,0.445,0.45710390546245366,3.0
26,San Diego,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.5154767873175526,0.4925,0.45567754728272186,3.0
26,San Diego,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.4409532034306885,0.4375,0.4578118443306069,3.0
27,Chicago,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
27,Chicago,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
27,Chicago,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
27,Chicago,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.3603071636221744,0.4075,0.38744495073272817,3.0
27,Chicago,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.37832967500298703,0.4375,0.3821264917330796,3.0
27,Chicago,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.38122149808138195,0.4275,0.3839229405172449,3.0
27,Chicago,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.45879668872155754,0.4775,0.45431310767646166,3.0
27,Chicago,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.4778816580777728,0.5025,0.45167430027955474,3.0
27,Chicago,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.48867728744936445,0.49,0.4512994059636948,3.0
28,Minneapolis,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
28,Minneapolis,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
28,Minneapolis,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
28,Minneapolis,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.1675111810634614,0.165,0.17815716919578664,3.0
28,Minneapolis,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.17995242412925883,0.19,0.1762578634374853,3.0
28,Minneapolis,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.15718801662510495,0.1625,0.1822159939634521,3.0
28,Minneapolis,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.3487414214155817,0.3575,0.3259069275122885,3.0
28,Minneapolis,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.3153296560987666,0.345,0.3345026869435541,3.0
28,Minneapolis,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.32383592817848816,0.335,0.3225651408501223,3.0
29,Detroit,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
29,Detroit,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
29,Detroit,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
29,Detroit,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.17552006777720341,0.1825,0.17427072629749152,3.0
29,Detroit,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.1649470552582948,0.195,0.17833440713129503,3.0
29,Detroit,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.18014624552671996,0.2225,0.1722481723518944,3.0
29,Detroit,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.26924489219919634,0.295,0.3033257601239063,3.0
29,Detroit,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.3193304812270041,0.3275,0.29048027975533125,3.0
29,Detroit,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.27561122898169477,0.3125,0.3002413248992886,3.0
30,Boston,mild_cool,city_prevalence_baseline,1,42,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.115,,
30,Boston,mild_cool,city_prevalence_baseline,2,43,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.09,,
30,Boston,mild_cool,city_prevalence_baseline,3,44,not_applicable,20000,20000,16000,4000,400,0.1,0.1,0.11,,
30,Boston,mild_cool,logistic_saga,1,42,smoke,20000,20000,16000,4000,400,0.1,0.22289001595090008,0.265,0.2374408799952937,3.0
30,Boston,mild_cool,logistic_saga,2,43,smoke,20000,20000,16000,4000,400,0.1,0.21596176801530362,0.25,0.24025458304021652,3.0
30,Boston,mild_cool,logistic_saga,3,44,smoke,20000,20000,16000,4000,400,0.1,0.2433591211800566,0.295,0.22981439039565352,3.0
30,Boston,mild_cool,random_forest,1,42,smoke,20000,20000,16000,4000,400,0.1,0.2911211562655807,0.3175,0.3012323988202696,3.0
30,Boston,mild_cool,random_forest,2,43,smoke,20000,20000,16000,4000,400,0.1,0.2931107347092448,0.3125,0.3049927153331187,3.0
30,Boston,mild_cool,random_forest,3,44,smoke,20000,20000,16000,4000,400,0.1,0.30186621285801224,0.335,0.30461246860212726,3.0
